,State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev
5638,CT,Oakdale,6370,41.4669823,-72.1892747,122743,115481,67071
5639,CT,Enfield,6082,42.0005258,-72.59978890000001,57463,42615,48131
5640,CT,Norwich,6360,41.569432,-72.1074042,65717,56991,39098
5641,CT,Norwich,6360,41.53931779999999,-72.08147220000001,60764,46336,40694
5642,CT,Norwich,6360,41.518431,-72.06353179999999,67190,65657,40979
5643,CT,Gales Ferry,6335,41.4347066,-72.05853309999999,116470,111421,69845
5644,CT,Groton,6340,41.3512222,-72.07315990000001,79806,73257,51630
5645,CT,Groton,6340,41.3141859,-72.0101545,103667,88183,72313
5646,CT,Pawcatuck,6379,41.3876311,-71.8549093,79825,58129,71744
5647,CT,North Stonington,6359,41.4709693,-71.8725254,83510,62301,64760
5648,CT,Griswold,6351,41.6183532,-71.966539,43906,38613,28626
5649,CT,Bozrah,6334,41.5450583,-72.175228,89793,81845,53534
5650,CT,South Windsor,6074,41.8553416,-72.55286290000001,125190,115461,71589
5651,CT,Colchester,6415,41.5593424,-72.2830452,119304,112555,59121
5652,CT,Lebanon,6249,41.632954999999995,-72.24008959999999,93388,83937,52616
5653,CT,New London,6320,41.372934,-72.1019041,65218,300000,53209
5654,CT,Niantic,6357,41.2925715,-72.20418570000001,80710,64963,61343
5655,CT,Andover,6232,41.7329821,-72.3746584,109190,300000,59267
5656,CT,Vernon,6066,41.86292460000001,-72.4544528,63537,59553,40968
5657,CT,Vernon,6066,41.850992600000005,-72.45008179999999,83326,72899,50220
5658,CT,Tolland,6084,41.8557278,-72.35950179999999,135825,300000,52971
5659,CT,Ellington,6029,41.9294855,-72.40629109999999,90140,77752,47107
5660,CT,Somers,6071,41.9980597,-72.4221935,106557,300000,61184
5661,CT,Wethersfield,6109,41.717915999999995,-72.68818,72834,63895,52944
5662,CT,Coventry,6238,41.756752399999996,-72.3017314,136135,300000,66386
5663,CT,Mansfield Center,6250,41.8000099,-72.2035084,96772,300000,66536
5664,CT,Mansfield Center,6250,41.7545278,-72.240577,96306,300000,80056
5665,CT,Stafford Springs,6076,41.984329200000005,-72.3415482,89378,78008,58823
5666,CT,North Windham,6256,41.717934299999996,-72.1558535,95375,300000,63725
5667,CT,Chaplin,6235,41.7908895,-72.1295395,82752,77421,51260
5668,CT,North Grosvenor,6255,41.9821592,-71.84164109999999,90508,80500,53738
5669,CT,Woodstock,6281,41.9662084,-72.0227864,98298,300000,62408
5670,CT,Putnam,6260,41.92083289999999,-71.9061176,53078,35867,48572
5671,CT,Rogers,6263,41.8423099,-71.90072370000001,90916,300000,50772
5672,CT,Newington,6111,41.70775820000001,-72.74777259999999,88511,73712,67977
5673,CT,Brooklyn,6234,41.787243200000006,-71.95740140000001,98207,100367,59779
5674,CT,Moosup,6354,41.720454100000005,-71.8694929,72526,59286,53471
5675,CT,West Hartford,6119,41.7743355,-72.73092240000001,150154,140513,79209
5676,CT,Hartford,6106,41.7558258,-72.6787791,26251,21327,21350
5677,CT,Hartford,6120,41.7793972,-72.6810407,26623,17488,27457
5678,CT,Hartford,6105,41.7676854,-72.6985776,35396,28344,27735
5679,CT,Hartford,6106,41.741561499999996,-72.6988738,44810,38352,38379
5680,CT,Old Greenwich,6870,41.0332421,-73.55103670000001,76944,66208,64030
5681,CT,East Hartford,6118,41.7336229,-72.63428979999999,56134,45823,47199
5682,CT,Manchester,6040,41.7860127,-72.51340350000001,73254,65565,43998
5683,CT,Manchester,6040,41.753640999999995,-72.4888774,116033,101897,69604
5684,CT,Enfield,6083,42.0246053,-72.5304026,82372,80145,49436
5685,CT,New Milford,6776,41.5567899,-73.42923929999999,84091,73876,53924
5686,CT,Washington Depot,6794,41.6561747,-73.31017469999999,99299,82405,73712
5687,CT,Morris,6763,41.694323100000005,-73.2099985,96296,80550,67905
5688,CT,Torrington,6790,41.78555479999999,-73.12550990000001,60994,52745,45133
5689,CT,Oakville,6779,41.6004835,-73.0738787,71126,54022,52440
5690,CT,Middletown,6457,41.5922334,-72.704025,77401,67139,48838
5691,CT,New Canaan,6840,41.17205,-73.4830178,186616,218066,82596
5692,CT,East Hampton,6424,41.5561821,-72.4763973,110419,101402,62663
5693,CT,Moodus,6469,41.4701621,-72.3731834,109105,89191,73157
5694,CT,Old Saybrook,6475,41.3149277,-72.39959250000001,107096,91223,72206
5695,CT,Ansonia,6401,41.3560355,-73.0801902,54373,36912,51558
5696,CT,New Haven,6511,41.3120669,-72.9388117,37544,23612,41839
5697,CT,New Haven,6511,41.32747379999999,-72.92103759999999,74497,48930,71155
5698,CT,New Haven,6513,41.3015127,-72.8836465,74855,63407,54392
5699,CT,Milford,6460,41.24448579999999,-73.0368145,94158,76416,70810
5700,CT,West Haven,6516,41.24910429999999,-72.96908549999999,102331,99872,56560
5701,CT,Bethany,6524,41.422964,-72.99418709999999,108762,98309,67140
5702,CT,Norwalk,6851,41.1269263,-73.4195177,70713,49789,57141
5703,CT,Hamden,6518,41.4292195,-72.9366177,122625,120515,72370
5704,CT,Meriden,6450,41.56116289999999,-72.8369124,69784,57043,48272
5705,CT,Meriden,6450,41.538082,-72.7898225,44504,38990,32516
5706,CT,Wallingford,6492,41.506827799999996,-72.8340199,106353,95881,68030
5707,CT,East Haven,6513,41.3375866,-72.83518790000001,92343,85970,57746
5708,CT,Guilford,6437,41.2814114,-72.67080940000001,84959,70937,65432
5709,CT,Cheshire,6410,41.511539500000005,-72.87994379999999,106870,103631,69587
5710,CT,Naugatuck,6770,41.504189700000005,-73.07859909999999,76086,58484,58923
5711,CT,Waterbury,6702,41.556616600000005,-73.0412178,18282,12235,18884
5712,CT,Waterbury,6705,41.550804,-73.0135921,70868,55216,55418
5713,CT,Rowayton,6850,41.0584635,-73.41042829999999,75319,52784,67652
5714,CT,Waterbury,6708,41.5828883,-73.0636497,40855,28730,34078
5715,CT,Wolcott,6716,41.623446799999996,-72.9739846,98498,88369,59596
5716,CT,New London,6320,41.354282500000004,-72.0975711,31709,18618,37500
5717,CT,Oakdale,6370,41.4669823,-72.1892747,89921,84172,53755
5718,CT,Preston,6365,41.5186523,-72.0065973,83250,70603,59342
5719,CT,Groton,6340,41.3141859,-72.0101545,108046,94099,74933
5720,CT,Griswold,6351,41.6183532,-71.966539,56332,48351,44410
5721,CT,East Lyme,6333,41.3983091,-72.2452499,117312,106865,72069
5722,CT,Old Lyme,6371,41.256150899999994,-72.23016070000001,0,0,0
5723,CT,Vernon,6066,41.8176934,-72.48414240000001,96287,82534,67027
5724,CT,Westport,6880,41.155369,-73.3256267,164319,191592,87842
5725,CT,Coventry,6238,41.8075737,-72.3678623,114866,300000,68126
5726,CT,Willimantic,6226,41.7196717,-72.2288725,44232,28728,42044
5727,CT,North Grosvenor,6255,41.9740693,-71.9097385,68360,56487,54183
5728,CT,Canterbury,6331,41.6939604,-72.0091181,88261,83545,54832
5729,CT,Greenwich,6831,41.1050212,-73.6418997,200012,228723,80222
5730,CT,Greenwich,6831,41.0373461,-73.6406824,167679,197030,85878
5731,CT,Greenwich,6830,41.0163931,-73.6422719,82570,49270,70736
5732,CT,Greenwich,6830,41.0310969,-73.6143505,106879,79391,88068
5733,CT,Greenwich,6878,41.048323499999995,-73.5756269,132757,132585,68354
5734,CT,Greenwich,6830,41.0142154,-73.6195108,131857,122386,95593
5735,CT,Fairfield,6890,41.14856470000001,-73.28778009999999,166880,177704,78426
5736,CT,Stamford,6903,41.1489597,-73.5625032,149828,300000,84835
5737,CT,Greenwich,6830,41.0310969,-73.6143505,99856,70697,85854
5738,CT,Stamford,6902,41.0965845,-73.5579321,138009,133452,75449
5739,CT,Stamford,6906,41.0948265,-73.5217035,48931,43980,41917
5740,CT,Stamford,6906,41.065552399999994,-73.5527378,101055,300000,67282
5741,CT,Stamford,6901,41.049949100000006,-73.5495777,66875,53936,46123
5742,CT,Stamford,6902,41.063784999999996,-73.52662120000001,76752,300000,72556
5743,CT,Stamford,6902,41.0530455,-73.51423559999999,73786,66090,55518
5744,CT,Stamford,6902,41.0236149,-73.52770079999999,158348,180958,90429
5745,CT,Darien,6820,41.0523211,-73.47372320000001,192882,300000,69072
5746,CT,New Canaan,6840,41.143528,-73.493585,151924,174394,87068
5747,CT,Fairfield,6824,41.1438395,-73.24134559999999,131406,121743,85561
5748,CT,Norwalk,6851,41.1568143,-73.3999343,120958,86852,81903
5749,DE,Bridgeville,19933,38.724821999999996,-75.602701,58812,51005,44583
5750,DE,Rehoboth Beach,19971,38.695716,-75.075198,84776,67631,70942
5751,DE,Frederica,19946,39.008063,-75.465919,68711,57408,53427
5752,DE,Milford,19963,38.917715,-75.50410600000001,66098,58536,47527
5753,DE,Milford,19963,38.909787,-75.422301,46968,36160,39050
5754,DE,Odessa,19730,39.455375,-75.660576,87980,79592,58990
5755,DE,Milford,19963,38.918307,-75.313303,81326,58944,65282
5756,DE,Camden,19934,39.111784,-75.564589,65738,57613,43661
5757,DE,Newark,19711,39.70862,-75.6896615,77224,62414,51045
5758,DE,Newark,19702,39.6402979,-75.69423990000001,100361,90781,55871
5759,DE,Dover,19901,39.152997799999994,-75.5202819,43895,32294,41017
5760,DE,Newark,19711,39.6726333,-75.7439453,36204,19540,41778
5761,DE,Bear,19701,39.573689200000004,-75.7248418,102027,95612,58627
5762,DE,New Castle,19720,39.713283200000006,-75.55364540000001,43093,36529,36445
5763,DE,New Castle,19720,39.629594299999994,-75.6112728,79611,60360,55949
5764,DE,Smyrna,19977,39.374471899999996,-75.57577320000001,77888,66535,54626
5765,DE,Seaford,19973,38.6445255,-75.6657735,64559,51894,49886
5766,DE,Millsboro,19966,38.558749,-75.29561020000001,58470,48150,48357
5767,DE,Lewes,19958,38.7762763,-75.1266983,78735,58789,65470
5768,DE,Clayton,19938,39.2908408,-75.63750809999999,62702,51370,47852
5769,DE,Ocean View,19970,38.5517754,-75.0697839,95711,75981,67665
5770,DE,Frankford,19945,38.5312188,-75.268874,62883,50875,47036
5771,DE,Woodside,19980,39.0693287,-75.6033694,70188,60072,50645
5772,DE,Clayton,19938,39.2908408,-75.63750809999999,64002,51255,46286
5773,DE,Dover,19904,39.1745162,-75.5639519,90792,300000,56879
5774,DE,Dover,19901,39.152997799999994,-75.5202819,43895,32294,41017
5775,DE,Dover,19904,39.1834676,-75.60655240000001,59064,52450,42617
5776,DE,Woodside,19980,39.0693287,-75.6033694,75621,63065,53594
5777,DE,Felton,19943,38.99575120000001,-75.62835009999999,62899,55728,49561
5778,DE,Dover,19901,39.1456369,-75.43240970000001,65459,300000,46504
5779,DE,Wilmington,19802,39.7645863,-75.5282127,65256,300000,43340
5780,DE,Wilmington,19802,39.7592744,-75.5480382,41555,31598,38433
5781,DE,Wilmington,19802,39.7500556,-75.5369353,43038,27336,41247
5782,DE,Frederica,19946,38.972361799999995,-75.4729061,63865,49510,49961
5783,DE,Wilmington,19806,39.763226700000004,-75.5691808,110194,80795,74421
5784,DE,Wilmington,19806,39.746799700000004,-75.55502440000001,43646,30166,44252
5785,DE,Wilmington,19805,39.7473304,-75.5697155,52706,37806,45043
5786,DE,Wilmington,19805,39.7397583,-75.5666901,36042,31719,32536
5787,DE,Wilmington,19802,39.7463011,-75.52649179999999,13320,10103,9904
5788,DE,Claymont,19703,39.8024263,-75.4675402,81037,76532,54176
5789,DE,Wilmington,19809,39.7691499,-75.4872896,74830,46363,61670
5790,DE,Wilmington,19803,39.7879717,-75.5126293,112631,300000,70796
5791,DE,Wilmington,19810,39.832215600000005,-75.5212154,80711,56844,69556
5792,DE,Wilmington,19810,39.8100569,-75.5052188,109991,101084,65153
5793,DE,Wilmington,19806,39.758740100000004,-75.56316149999999,90351,83710,60942
5794,DE,Wilmington,19803,39.8023473,-75.55979040000001,140593,139714,81549
5795,DE,Wilmington,19808,39.7399294,-75.62802590000001,65963,300000,36359
5796,DE,Wilmington,19805,39.742161200000005,-75.593522,56871,48227,39359
5797,DE,Wilmington,19804,39.730552,-75.5896581,70828,68728,39916
5798,DE,Wilmington,19804,39.7228586,-75.58179190000001,61203,46106,43911
5799,DE,Wilmington,19808,39.727611100000004,-75.6605162,65871,61283,45080
5800,DE,Hockessin,19707,39.7816768,-75.6937587,105912,300000,70354
5801,DE,Wilmington,19808,39.723521500000004,-75.6816124,61477,59027,44160
5802,DE,Newark,19711,39.7145751,-75.737865,97065,89052,59272
5803,DE,Wilmington,19804,39.715303799999994,-75.6575635,99785,300000,63981
5804,DE,Wilmington,19805,39.7414549,-75.5747325,62076,54050,52584
5805,DE,Newark,19713,39.686344299999995,-75.65655809999998,77331,69842,47281
5806,DE,Newark,19711,39.68591370000001,-75.6924516,70088,300000,48881
5807,DE,Newark,19711,39.7061257,-75.7641646,88643,300000,65695
5808,DE,Newark,19711,39.6726333,-75.7439453,24759,12689,35783
5809,DE,Newark,19713,39.6456598,-75.7175027,49325,38748,48206
5810,DE,Newark,19702,39.6181998,-75.7297243,78771,60365,58686
5811,DE,Newark,19702,39.6282177,-75.6897228,58634,300000,43048
5812,DE,Newark,19702,39.6533169,-75.66148890000001,49934,43494,36354
5813,DE,New Castle,19720,39.677716499999995,-75.580809,73699,67693,49202
5814,DE,New Castle,19720,39.7015729,-75.53812509999999,49613,45513,42513
5815,DE,Claymont,19703,39.7932234,-75.4802454,82379,72670,55864
5816,DE,New Castle,19720,39.668198100000005,-75.5626236,87250,60627,75485
5817,DE,New Castle,19720,39.629594299999994,-75.6112728,85318,53297,62441
5818,DE,Middletown,19709,39.5185433,-75.68800990000001,102971,87239,65127
5819,DE,Odessa,19730,39.433306,-75.6385525,59866,45661,38522
5820,DE,Milford,19963,38.9003202,-75.32697009999998,79510,73600,57353
5821,DE,Bridgeville,19933,38.7711614,-75.6521294,57790,51829,43019
5822,DE,Seaford,19973,38.67230120000001,-75.6073248,43066,35330,40933
5823,DE,Georgetown,19947,38.6732275,-75.3370237,71852,44680,64577
5824,DE,Millsboro,19966,38.595349600000006,-75.2311317,56814,44885,49753
5825,DE,Millsboro,19966,38.616031400000004,-75.1383176,71097,82702,50551
5826,DE,Wilmington,19810,39.8176247,-75.48629059999999,86641,69819,63166
5827,DE,Lewes,19958,38.7762763,-75.1266983,67761,45272,60975
5828,DE,Millsboro,19966,38.6748872,-75.19067729999999,44770,45148,28517
5829,DE,Rehoboth Beach,19971,38.7095848,-75.0826663,103523,85662,74123
5830,DE,Ocean View,19970,38.531808700000006,-75.06715129999999,86683,300000,48261
5831,DE,Ocean View,19970,38.5762334,-75.14835790000001,86980,75982,56553
5832,DE,Ocean View,19970,38.4787843,-75.1013032,74104,57055,60236
5833,DE,Laurel,19956,38.566578,-75.4749782,74336,57275,53370
5834,DE,Milton,19968,38.864806,-75.2250098,0,0,0
5835,DE,Wilmington,19808,39.7399294,-75.62802590000001,70478,60498,44970
5836,DE,Wilmington,19808,39.726336700000004,-75.6452156,76031,63366,54825
5837,DC,Washington,20001,38.904103000000006,-77.017229,92477,71044,76702
5838,DC,Washington,20007,38.9060174,-77.0601874,166647,181669,80640
5839,DC,Washington,20020,38.8566328,-76.969545,39559,25631,45420
5840,DC,Washington,20016,38.9237666,-77.09173390000001,137357,122567,91353
5841,DC,Washington,20003,38.880057,-76.9674933,42904,33693,41090
5842,DC,Washington,20003,38.8915424,-76.9827573,122354,111334,73945
5843,DC,Washington,20003,38.9104631,-76.99133459999999,37037,19884,39985
5844,DC,Washington,20018,38.9251412,-76.9908482,79226,64384,59017
5845,DC,Washington,20019,38.9034201,-76.9515658,28983,22080,26354
5846,DC,Washington,20032,38.8266511,-76.9984594,33521,27966,26767
5847,DC,Washington,20012,38.9756846,-77.0301328,73717,62248,58133
5848,DC,Washington,20007,38.9060174,-77.0601874,143022,127378,77216
5849,DC,Washington,20007,38.9179099,-77.0748728,146414,144324,90268
5850,DC,Washington,20008,38.9368114,-77.0675114,135181,107617,97132
5851,DC,Washington,20015,38.9653037,-77.07060809999999,135034,116275,89045
5852,DC,Washington,20016,38.9237666,-77.09173390000001,203510,300000,63324
5853,DC,Washington,20016,38.9489546,-77.088465,149039,300000,55626
5854,DC,Washington,20016,38.957242799999996,-77.0776732,146044,146272,92112
5855,DC,Washington,20008,38.942043,-77.0556067,98219,90260,62901
5856,DC,Washington,20015,38.9741576,-77.0558797,162807,300000,75744
5857,DC,Washington,20011,38.967226700000005,-77.0419399,56326,52198,44187
5858,DC,Washington,20011,38.959703399999995,-77.0351061,54577,41377,48884
5859,DC,Washington,20011,38.9557857,-77.01423259999999,107406,83575,65567
5860,DC,Washington,20011,38.9479653,-77.0118821,70263,28883,78127
5861,DC,Washington,20011,38.9446515,-77.0317348,111496,74076,97769
5862,DC,Washington,20011,38.9525009,-77.0310824,98468,83073,73128
5863,DC,Washington,20010,38.934450299999995,-77.0416857,39296,27918,34161
5864,DC,Washington,20010,38.928868900000005,-77.02995250000001,98101,88763,72323
5865,DC,Washington,20001,38.913923700000005,-77.0111677,110055,110581,70201
5866,DC,Washington,20009,38.9228614,-77.03433299999999,69246,47177,61436
5867,DC,Washington,20008,38.920873799999995,-77.0462674,141845,146740,78103
5868,DC,Washington,20009,38.9134023,-77.0430254,130444,122795,83710
5869,DC,Washington,20001,38.9008608,-77.0136118,108235,95900,80707
5870,DC,Washington,20005,38.9072785,-77.0293181,70506,37486,74473
5871,DC,Washington,20009,38.910779,-77.0389515,90698,72300,68876
5872,DC,Washington,20037,38.9002,-77.0538118,132958,130722,92966
5873,DC,Washington,20011,38.9464323,-77.04045529999999,142588,132061,84286
5874,DC,Washington,20019,38.8875982,-76.98995959999999,144215,300000,66301
5875,DC,Washington,20003,38.881348200000005,-76.9959084,141577,132698,73485
5876,DC,Washington,20020,38.8668098,-76.99492009999999,26668,14548,30860
5877,DC,Washington,20020,38.8526236,-76.97116640000002,34933,23476,35790
5878,DC,Washington,20020,38.871632700000006,-76.97981850000001,53362,48322,47110
5879,DC,Washington,20020,38.8660921,-76.9638007,51472,40640,47716
5880,DC,Washington,20019,38.8877672,-76.9594027,37895,24087,36092
5881,DC,Washington,20019,38.8942107,-76.9313427,55538,29335,51609
5882,DC,Washington,20002,38.8965597,-76.9804312,34788,24164,33011
5883,DC,Washington,20019,38.893171,-76.9925272,133384,300000,75476
5884,DC,Washington,20001,38.913923700000005,-77.0111677,116523,118675,73782
5885,DC,Washington,20002,38.901554299999994,-76.9911234,111348,110356,68534
5886,DC,Washington,20009,38.9102408,-76.98126690000001,56524,48608,44165
5887,DC,Washington,20003,38.9169631,-76.9908188,43688,27724,43872
5888,DC,Washington,20018,38.9251412,-76.9908482,79226,64384,59017
5889,DC,Washington,20017,38.9431636,-76.9848993,103267,91032,66756
5890,DC,Washington,20017,38.949207,-76.9949877,80710,300000,62627
5891,DC,Washington,20019,38.893157200000005,-76.9585043,64803,57196,44792
5892,DC,Washington,20032,38.8396609,-76.99783520000001,48034,36308,42178
5893,DC,Washington,20019,38.8717861,-76.9445542,64446,49948,53486
5894,DC,Washington,20019,38.8827718,-76.9388146,35153,23684,36710
5895,DC,Washington,20009,38.9162076,-77.03884559999999,118065,99427,67623
5896,DC,Washington,20024,38.8818529,-77.0133789,69521,47998,59792
5897,DC,Oxon Hill,20745,38.813245,-77.0238468,44296,31516,45752
5898,DC,Washington,20001,38.9058868,-77.0243932,101264,81692,82608
5899,DC,Washington,20003,38.86885720000001,-77.01143420000001,38261,21762,51145
5900,DC,Washington,20003,38.875686200000004,-77.0013043,108258,102783,69263
5901,FL,Alva,33920,26.721491999999998,-81.624284,73064,57012,61800
5902,FL,Green Cove Springs,32043,30.049014,-81.787591,82163,69487,57137
5903,FL,Orlando,32807,28.554309999999997,-81.29945500000001,43567,36551,32820
5904,FL,Orlando,32836,28.454968,-81.51689499999999,112398,90427,82320
5905,FL,Orange Park,32073,30.179291999999997,-81.734379,53077,43800,38806
5906,FL,Flagler Beach,32136,29.517160999999998,-81.147728,51038,36323,45689
5907,FL,Boca Raton,33431,26.372690000000002,-80.103711,94674,70467,75598
5908,FL,Brandon,33510,27.935985,-82.299255,66412,56296,47784
5909,FL,Jay,32565,30.894151,-87.21502,75337,300000,42217
5910,FL,Callahan,32011,30.561831,-81.832011,41130,25171,39849
5911,FL,Bonifay,32425,30.775167,-85.811916,34261,26469,27474
5912,FL,Chattahoochee,32324,30.698344,-84.83061,46282,34291,41739
5913,FL,Tampa,33625,28.070996,-82.562173,72435,62089,55424
5914,FL,Cocoa Beach,32931,28.341093,-80.62860500000001,71120,53932,58884
5915,FL,Miami,33155,25.746187,-80.304463,61400,48065,52115
5916,FL,Cross City,32628,29.638810999999997,-83.124811,36132,30372,30239
5917,FL,Dade City,33523,28.384084,-82.194265,37611,25206,33045
5918,FL,Deland,32724,29.022505,-81.286488,54528,39010,48154
5919,FL,Doral,33178,25.815177,-80.357989,85464,72474,62209
5920,FL,Milton,32583,30.617223,-86.964336,53104,43291,40916
5921,FL,New Port Richey,34652,28.214845,-82.721638,38277,32365,28833
5922,FL,Orlando,32810,28.601603000000004,-81.395701,53154,38750,47567
5923,FL,Miami Beach,33139,25.761725,-80.14228299999999,56499,300000,3686
5924,FL,Pace,32571,30.582419,-87.160944,87567,81835,59484
5925,FL,Fort Pierce,34950,27.426060999999997,-80.340581,40362,25160,45822
5926,FL,Fort Lauderdale,33311,26.134098,-80.176244,26881,22946,21957
5927,FL,Brooksville,34603,28.471735,-82.434493,44558,29578,31196
5928,FL,South Miami,33143,25.709369,-80.315857,81085,57644,72969
5929,FL,Pensacola,32501,30.439911,-87.229479,28472,23486,24358
5930,FL,Marianna,32446,30.872909999999997,-85.16105400000001,50403,43621,32248
5931,FL,Haines City,33844,28.109845,-81.61569899999999,44470,34171,37152
5932,FL,West Palm Beach,33417,26.690963,-80.121794,64623,51882,54883
5933,FL,Lake Wales,33853,27.862111,-81.566374,69464,32277,68303
5934,FL,Holiday,34690,28.186513,-82.743101,39706,32015,32810
5935,FL,Winter Garden,34787,28.434465000000003,-81.62169399999999,97865,84037,64201
5936,FL,Bay Harbor Islands,33154,25.877871,-80.137303,183873,223921,91979
5937,FL,Hernando,34442,28.864504999999998,-82.376959,72920,56004,65703
5938,FL,Graceville,32440,30.885533000000002,-85.413567,38970,25829,37798
5939,FL,Jupiter,33458,26.921421000000002,-80.110155,89146,71237,69377
5940,FL,N Green Acres,33463,26.627696000000004,-80.114711,44551,300000,30659
5941,FL,Dade City,33523,28.466059,-82.170417,38172,22991,37426
5942,FL,West Palm Beach,33406,26.645628000000002,-80.075276,82850,66320,65063
5943,FL,Deland,32720,29.000833,-81.423374,32382,24505,23832
5944,FL,Lake Wales,33853,27.920708,-81.599499,46912,36326,40919
5945,FL,Nokomis,34275,27.143416,-82.461134,66254,50458,53917
5946,FL,Homestead,33033,25.493935,-80.436093,42416,33810,34423
5947,FL,North Fort Myers,33903,26.643824,-81.90961,58507,46905,44177
5948,FL,Macclenny,32063,30.281737,-82.124635,60142,43196,49617
5949,FL,Chiefland,32626,29.514456,-82.918201,42249,32177,34787
5950,FL,Brooksville,34603,28.441840000000003,-82.460736,47638,43309,47796
5951,FL,Melbourne Beach,32951,28.066869,-80.55960300000001,87557,70738,64800
5952,FL,Miami Springs,33166,25.819722,-80.289987,69964,53081,59102
5953,FL,Miramar,33027,25.976952999999998,-80.335829,77682,65589,55002
5954,FL,Mount Dora,32757,28.813349,-81.633411,61219,47365,55404
5955,FL,Callahan,32011,30.51085,-81.808807,62714,54356,44901
5956,FL,Ponte Vedra,32081,30.083196,-81.404732,103246,82750,63587
5957,FL,North Miami,33181,25.900554999999997,-80.168238,50335,36525,48123
5958,FL,Oakland Park,33309,26.179051,-80.152411,56688,45475,46744
5959,FL,Leesburg,34748,28.74592,-81.89619300000001,25662,300000,15672
5960,FL,Sebastian,32958,27.771940999999998,-80.424461,173681,205235,87111
5961,FL,Fort Myers,33907,26.578228000000003,-81.861453,20533,18545,9575
5962,FL,Palmetto,34221,27.52505,-82.57496400000001,53404,36962,50170
5963,FL,Crawfordville,32327,30.02642,-84.392586,38309,300000,23434
5964,FL,Tampa,33647,28.158896000000002,-82.341151,92605,81547,62185
5965,FL,Miami,33156,25.665174,-80.304857,136954,129060,87857
5966,FL,Naples,34109,26.230256,-81.792994,113840,76077,87319
5967,FL,Poinciana,34759,28.118729,-81.47923399999999,51898,41969,41436
5968,FL,New Port Richey,34652,28.274994,-82.725002,54881,38617,49756
5969,FL,Spring Hill,34610,28.349181,-82.555335,61522,49981,41531
5970,FL,Dade City,33523,28.492944,-82.189552,46805,34810,35812
5971,FL,Fort Lauderdale,33311,26.140662,-80.18093499999999,47144,38233,31385
5972,FL,St Augustine,32084,29.844634000000003,-81.315884,63666,60742,40170
5973,FL,Port Orange,32128,29.054441999999998,-81.06278,95797,83574,68112
5974,FL,West Palm Beach,33409,26.715157,-80.114305,32207,16648,39763
5975,FL,Shalimar,32579,30.443296000000004,-86.583023,89321,77202,63331
5976,FL,Apopka,32703,28.656416999999998,-81.505672,40213,30845,31920
5977,FL,Clearwater,33760,27.908193,-82.716468,43415,35321,34031
5978,FL,Spring Hill,34609,28.479207000000002,-82.529658,49644,40950,39470
5979,FL,Hosford,32334,30.022979,-84.982518,50123,300000,42120
5980,FL,Tamarac,33321,26.203448,-80.25675,52731,42353,40749
5981,FL,Jupiter,33458,26.964871999999996,-80.113241,77974,55030,63245
5982,FL,Fort Myers,33905,26.675138,-81.817274,38280,31291,32150
5983,FL,Trinity,34655,28.181520000000003,-82.654645,85409,69653,58505
5984,FL,Osprey,34229,27.222869,-82.49320999999999,64047,50593,52470
5985,FL,Ft Myers,33919,26.550520000000002,-81.867802,54360,45273,40268
5986,FL,Pensacola,32507,30.3824,-87.29401999999999,45549,35745,41106
5987,FL,Spring Hill,34606,28.516723,-82.580392,37500,300000,1826
5988,FL,West Palm Beach,33409,26.699407,-80.098805,36559,27905,29942
5989,FL,Bradenton,34208,27.470261999999998,-82.555189,29811,19842,28481
5990,FL,Jay,32565,30.873458000000003,-87.06665699999999,35294,300000,12320
5991,FL,Vero Beach,32967,27.715215,-80.424609,78428,62021,61227
5992,FL,Fort Walton Beach,32547,30.444098999999998,-86.641974,55029,44742,42739
5993,FL,Zolfo Springs,33890,27.492643,-81.78696500000001,38331,32041,29600
5994,FL,Gainesville,32601,29.630408600000003,-82.34928620000001,39023,31371,30751
5995,FL,Panama City Beach,32413,30.235561199999996,-85.90953259999999,88658,54180,77156
5996,FL,Pensacola,32505,30.4530657,-87.26460859999999,47364,42338,33345
5997,FL,Hialeah,33013,25.8757754,-80.2739022,34353,25609,25955
5998,FL,Hialeah,33013,25.864594600000004,-80.26634440000001,36297,19264,41032
5999,FL,Hialeah,33013,25.8535299,-80.2784257,39646,26236,38784
6000,FL,Hialeah,33012,25.8605501,-80.3023283,55660,42773,39746
6001,FL,Hialeah,33010,25.845021300000003,-80.30656390000001,20810,13604,20934
6002,FL,Hialeah,33010,25.8362318,-80.26556640000001,41852,25835,39103
6003,FL,Miami,33147,25.8640766,-80.2516664,57207,300000,38645
6004,FL,Miami,33150,25.8537111,-80.2205467,66049,300000,26091
6005,FL,Miami,33147,25.843268899999998,-80.2227936,41979,26726,47089
6006,FL,Miami Shores,33138,25.8764691,-80.19272990000002,49290,37431,41001
6007,FL,Pensacola,32534,30.5252917,-87.29033940000001,50346,43604,33279
6008,FL,Miami Shores,33138,25.8620671,-80.1921439,115536,109385,67845
6009,FL,North Miami,33161,25.8867442,-80.1538432,45413,31749,41893
6010,FL,Miami,33138,25.8511043,-80.17344140000002,53055,40832,39640
6011,FL,Miami,33150,25.841848100000004,-80.2016338,25138,19164,23418
6012,FL,Miami Springs,33166,25.8173229,-80.26606890000001,30293,19248,27717
6013,FL,Miami,33142,25.8224276,-80.25190970000001,19405,18270,10802
6014,FL,Miami,33142,25.8277992,-80.2328235,39678,34969,27337
